,project,name,join date,last active,timezone,worktime,duration,followers,total commits,collaborations,authored files,languages,commit rate,code commits,code commit rate,non code commits,non code commit rate,code contribution,code contribution rate,code contribution density,total issues,issue participated,issue comments received,issue solved,issue solving ratio,issue solving rate,issue contribution,issue contribution rate,total pull requests,pr participated,pr reviewed,pr merged,pr approval ratio,pr comments received,pr contribution,pr contribution rate
78,scikit-learn,albertcthomas,2015-11-22 13:01:52,2022-10-20 07:41:40,2,10,2524,38,33,72,69,2,0.0130744849445324,28,0.011093502377179,5,0.0019809825673534,3881,1.5376386687797148,117.6060606060606,18,66,5.055555555555555,0,0.0,0.0,18,0.0071315372424722,36,89,58,33,0.9166666666666666,13.5,94,0.03724247226624406
79,scikit-learn,maikia,2019-02-21 13:31:05,2022-09-04 07:52:06,2,16,1291,66,33,41,54,2,0.0255615801704105,30,0.0232378001549186,3,0.0023237800154918,3430,2.656855151045701,103.93939393939394,4,6,2.75,0,0.0,0.0,4,0.0030983733539891,40,5,2,33,0.825,14.875,42,0.032532920216886134
80,scikit-learn,pgervais,2013-05-31 14:48:33,2013-09-30 19:09:49,2,10,123,10,32,12,14,1,0.2601626016260163,29,0.2357723577235772,3,0.024390243902439,1246,10.130081300813009,38.9375,3,4,8.0,0,0.0,0.0,3,0.024390243902439,4,4,0,3,0.75,30.0,4,0.032520325203252036
81,scikit-learn,alexis-mignon,2012-05-01 18:50:25,2015-03-24 16:40:46,2,13,1057,14,32,14,10,3,0.0302743614001892,32,0.0302743614001892,0,0.0,10883,10.2961210974456,340.09375,2,2,6.0,0,0.0,0.0,2,0.0018921475875118,4,2,0,2,0.5,22.0,4,0.003784295175023652
82,scikit-learn,kmike,2012-02-16 09:45:19,2018-07-16 13:40:09,6,1,2343,1121,31,39,47,3,0.0132309005548442,28,0.0119504908237302,3,0.0012804097311139,15939,6.802816901408451,514.1612903225806,14,17,11.928571428571429,1,0.0588235294117647,0.0004268032437046,15,0.0064020486555697,28,13,4,20,0.7142857142857143,7.392857142857143,32,0.01365770379854887
83,scikit-learn,jorisvandenbossche,2017-04-25 09:28:49,2022-11-18 14:15:48,2,11,2034,1317,31,120,72,2,0.0152409046214355,25,0.0122910521140609,6,0.0029498525073746,6915,3.3997050147492627,223.06451612903223,11,123,12.0,1,0.008130081300813,0.0004916420845624,12,0.0058997050147492,34,242,87,31,0.9117647058823529,34.705882352941174,121,0.059488692232055065
84,scikit-learn,DimitriPapadopoulos,2021-09-15 10:37:51,2023-11-22 18:22:47,2,15,799,63,30,28,517,4,0.0375469336670838,24,0.030037546933667,6,0.0075093867334167,2257,2.824780976220276,75.23333333333333,0,0,0.0,0,0.0,0.0,0,0.0,36,3,1,30,0.8333333333333334,5.472222222222222,37,0.04630788485607009
85,scikit-learn,JeanKossaifi,2011-07-08 10:00:36,2017-07-20 17:13:37,2,16,2205,363,30,13,65,3,0.0136054421768707,27,0.0122448979591836,3,0.001360544217687,12638,5.731519274376417,421.26666666666665,0,1,0.0,0,0.0,0.0,0,0.0,10,7,0,8,0.8,11.8,10,0.0045351473922902496
86,scikit-learn,eickenberg,2012-01-05 13:31:51,2019-11-03 23:46:49,2,16,2860,40,30,70,8,1,0.0104895104895104,29,0.0101398601398601,1,0.0003496503496503,1012,0.3538461538461538,33.733333333333334,3,13,4.0,0,0.0,0.0,3,0.001048951048951,15,50,8,4,0.26666666666666666,29.266666666666666,23,0.008041958041958041
87,scikit-learn,stefmolin,2022-07-16 08:38:53,2022-09-09 11:58:22,-4,12,56,625,29,14,44,1,0.5178571428571429,27,0.4821428571428571,2,0.0357142857142857,1208,21.571428571428573,41.6551724137931,1,2,2.0,0,0.0,0.0,1,0.0178571428571428,29,10,9,29,1.0,3.310344827586207,38,0.6785714285714286
88,scikit-learn,jaberg,2011-01-10 18:10:07,2014-03-27 15:54:45,-5,21,1172,435,27,10,21,4,0.023037542662116,27,0.023037542662116,0,0.0,16801,14.335324232081913,622.2592592592592,0,1,0.0,0,0.0,0.0,0,0.0,4,6,0,1,0.25,7.75,4,0.0034129692832764505
89,scikit-learn,StefanieSenger,2023-04-19 14:45:29,2023-12-07 00:57:41,2,14,232,31,26,22,56,1,0.1120689655172413,24,0.1034482758620689,2,0.0086206896551724,2838,12.232758620689657,109.15384615384616,0,12,0.0,0,0.0,0.0,0,0.0,33,10,6,30,0.9090909090909091,28.424242424242426,39,0.16810344827586207
90,scikit-learn,jakirkham,2015-07-23 20:21:11,2023-02-21 09:09:27,-4,10,2770,254,26,39,24,3,0.0093862815884476,24,0.0086642599277978,2,0.0007220216606498,668,0.2411552346570397,25.692307692307693,7,12,11.285714285714286,0,0.0,0.0,7,0.0025270758122743,34,26,5,28,0.8235294117647058,7.176470588235294,39,0.01407942238267148
91,scikit-learn,michigraber,2015-07-30 06:40:49,2015-08-29 07:28:07,9,13,31,2,25,6,89,3,0.8064516129032258,22,0.7096774193548387,3,0.0967741935483871,25844,833.6774193548387,1033.76,0,0,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,24.0,1,0.03225806451612903
92,scikit-learn,syhw,2012-10-02 07:57:28,2014-11-17 09:51:57,2,16,777,496,23,16,323,3,0.0296010296010296,12,0.0154440154440154,11,0.0141570141570141,147397,189.7001287001287,6408.565217391304,0,0,0.0,0,0.0,0.0,0,0.0,3,3,0,2,0.6666666666666666,29.0,3,0.003861003861003861
93,scikit-learn,jiawei-zhang-a,2023-03-22 17:18:46,2023-08-10 14:15:45,-4,9,141,20,23,11,17,1,0.1631205673758865,23,0.1631205673758865,0,0.0,430,3.049645390070922,18.695652173913043,0,4,0.0,0,0.0,0.0,0,0.0,25,0,0,24,0.96,2.48,25,0.1773049645390071
94,scikit-learn,alexhenrie,2019-05-28 06:46:58,2020-10-05 20:44:54,-6,6,497,28,22,18,52,3,0.0442655935613682,21,0.0422535211267605,1,0.0020120724346076,649,1.3058350100603622,29.5,0,0,0.0,0,0.0,0.0,0,0.0,24,1,0,22,0.9166666666666666,4.541666666666667,24,0.0482897384305835
95,scikit-learn,bharatr21,2019-02-06 06:42:39,2023-11-27 08:09:39,5,14,1756,71,22,30,27,1,0.0125284738041002,17,0.0096810933940774,5,0.0028473804100227,408,0.2323462414578587,18.545454545454547,0,7,0.0,0,0.0,0.0,0,0.0,30,1,1,22,0.7333333333333333,4.866666666666666,31,0.01765375854214123
96,scikit-learn,pberkes,2011-04-01 19:24:50,2017-10-28 11:18:36,-4,10,2402,63,22,9,255,4,0.0091590341382181,20,0.0083263946711074,2,0.0008326394671107,45823,19.077019150707745,2082.8636363636365,0,0,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,18.0,2,0.0008326394671107411
97,scikit-learn,Balu-Varanasi,2011-12-13 05:08:52,2013-08-31 10:49:33,5,11,628,92,21,8,43,1,0.0334394904458598,20,0.0318471337579617,1,0.001592356687898,529,0.8423566878980892,25.19047619047619,0,1,0.0,0,0.0,0.0,0,0.0,4,3,0,4,1.0,4.0,4,0.006369426751592357
98,scikit-learn,dwf,2011-07-15 15:20:15,2015-10-13 20:02:54,-5,11,1552,309,21,15,8,1,0.0135309278350515,14,0.009020618556701,7,0.0045103092783505,260,0.1675257731958762,12.38095238095238,0,4,0.0,0,0.0,0.0,0,0.0,5,11,0,3,0.6,4.0,5,0.0032216494845360823
99,scikit-learn,sameshl,2019-07-20 19:54:51,2020-03-03 13:00:15,5,10,227,30,21,17,59,1,0.092511013215859,20,0.0881057268722467,1,0.0044052863436123,2199,9.687224669603523,104.71428571428572,0,9,0.0,1,0.1111111111111111,0.0044052863436123,1,0.0044052863436123,28,0,0,21,0.75,4.285714285714286,28,0.12334801762114538
100,scikit-learn,yuanx749,2021-01-22 20:37:18,2023-12-26 03:54:23,8,23,1068,4,21,16,33,1,0.0196629213483146,19,0.0177902621722846,2,0.0018726591760299,823,0.7705992509363296,39.19047619047619,1,5,1.0,0,0.0,0.0,1,0.0009363295880149,22,3,3,21,0.9545454545454546,1.8181818181818181,25,0.023408239700374533
101,scikit-learn,chkoar,2015-04-13 22:53:59,2023-09-29 14:12:11,2,2,3091,42,21,37,34,2,0.0067939178259462,19,0.006146878032999,2,0.0006470397929472,416,0.1345842769330313,19.80952380952381,10,15,5.1,1,0.0666666666666666,0.0003235198964736,11,0.0035587188612099,23,19,10,21,0.9130434782608695,9.173913043478262,33,0.010676156583629894
102,scikit-learn,nmayorov,2014-04-21 00:09:09,2016-01-23 17:58:53,5,17,643,72,21,30,9,1,0.0326594090202177,18,0.0279937791601866,3,0.0046656298600311,905,1.4074650077760498,43.095238095238095,3,3,12.666666666666666,0,0.0,0.0,3,0.0046656298600311,9,4,0,3,0.3333333333333333,69.44444444444444,9,0.013996889580093312
103,scikit-learn,dnouri,2012-11-02 12:42:01,2013-09-20 10:04:34,1,16,322,737,20,12,17,1,0.062111801242236,18,0.0559006211180124,2,0.0062111801242236,481,1.4937888198757765,24.05,0,1,0.0,1,1.0,0.0031055900621118,1,0.0031055900621118,4,5,0,2,0.5,6.75,4,0.012422360248447204
104,scikit-learn,reshamas,2018-10-26 21:15:37,2023-01-20 20:24:08,-4,11,1547,682,20,162,30,1,0.0129282482223658,16,0.0103425985778926,4,0.0025856496444731,1285,0.8306399482870072,64.25,26,26,6.538461538461538,0,0.0,0.0,26,0.0168067226890756,39,240,14,31,0.7948717948717948,13.41025641025641,53,0.03425985778926956
105,scikit-learn,vinayak-mehta,2015-03-01 09:51:39,2022-12-08 18:06:54,5,19,2840,513,19,28,40,1,0.0066901408450704,17,0.0059859154929577,2,0.0007042253521126,2373,0.8355633802816902,124.89473684210526,1,24,2.0,9,0.375,0.003169014084507,10,0.0035211267605633,19,3,0,16,0.8421052631578947,20.05263157894737,19,0.006690140845070422
106,scikit-learn,ngoix,2014-10-09 18:18:46,2019-03-18 10:06:09,1,15,1621,59,19,51,38,1,0.0117211597779148,18,0.0111042566317088,1,0.000616903146206,3609,2.2264034546576186,189.94736842105263,2,26,1.0,0,0.0,0.0,2,0.001233806292412,11,43,16,9,0.8181818181818182,92.27272727272727,27,0.016656384947563233
107,scikit-learn,justinvf,2013-06-28 21:23:36,2013-07-14 02:21:09,-4,15,16,1,19,0,53,3,1.1875,14,0.875,5,0.3125,7306,456.625,384.5263157894737,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0
108,scikit-learn,rasbt,2014-07-29 15:40:06,2020-06-29 23:07:21,-4,18,2163,23170,19,49,23,1,0.0087840961627369,15,0.0069348127600554,4,0.0018492834026814,1517,0.701340730466944,79.84210526315789,8,25,9.5,0,0.0,0.0,8,0.0036985668053629,20,13,2,16,0.8,23.0,22,0.010171058714748035
109,scikit-learn,mvdoc,2014-05-18 16:26:41,2019-11-02 21:52:47,1,16,1995,126,19,12,13,1,0.0095238095238095,17,0.0085213032581453,2,0.0010025062656641,547,0.2741854636591478,28.789473684210527,2,2,7.5,0,0.0,0.0,2,0.0010025062656641,4,5,1,4,1.0,14.0,5,0.002506265664160401
110,scikit-learn,aymas,2012-10-30 10:33:23,2012-12-21 16:54:27,1,0,53,1,19,10,6,1,0.3584905660377358,19,0.3584905660377358,0,0.0,436,8.226415094339623,22.94736842105263,0,0,0.0,0,0.0,0.0,0,0.0,3,0,0,1,0.3333333333333333,15.333333333333334,3,0.05660377358490566
111,scikit-learn,Vincent-Maladiere,2022-08-02 15:18:58,2023-12-04 11:19:45,2,16,489,47,19,38,35,2,0.0388548057259713,17,0.0347648261758691,2,0.0040899795501022,1781,3.642126789366053,93.73684210526316,1,9,9.0,0,0.0,0.0,1,0.0020449897750511,22,80,15,19,0.8636363636363636,20.272727272727273,37,0.07566462167689161
112,scikit-learn,erg,2012-04-24 22:39:59,2018-06-09 04:42:04,-8,6,2237,73,18,35,12,3,0.0080464908359409,17,0.0075994635672776,1,0.0004470272686633,1068,0.4774251229324989,59.333333333333336,38,18,9.789473684210526,8,0.4444444444444444,0.0035762181493071,46,0.0205632543585158,15,13,0,6,0.4,20.466666666666665,15,0.006705409029950827
113,scikit-learn,tguillemot,2016-02-19 14:48:50,2017-07-16 11:16:19,2,15,513,12,18,81,56,3,0.0350877192982456,16,0.0311890838206627,2,0.0038986354775828,8055,15.701754385964913,447.5,5,32,4.4,1,0.03125,0.0019493177387914,6,0.0116959064327485,24,123,36,17,0.7083333333333334,32.416666666666664,60,0.11695906432748537
114,scikit-learn,star1327p,2022-07-07 00:51:45,2023-02-20 20:23:21,-7,6,229,48,18,12,17,1,0.0786026200873362,18,0.0786026200873362,0,0.0,150,0.6550218340611353,8.333333333333334,1,0,2.0,0,0.0,0.0,1,0.0043668122270742,20,0,0,18,0.9,2.3,20,0.08733624454148471
115,scikit-learn,yanlend,2014-05-21 15:26:15,2015-10-23 07:04:38,-4,15,520,2,18,9,321,4,0.0346153846153846,12,0.023076923076923,6,0.0115384615384615,254475,489.375,14137.5,0,1,0.0,0,0.0,0.0,0,0.0,4,0,0,3,0.75,18.75,4,0.007692307692307693
116,scikit-learn,wdevazelhes,2017-09-13 10:07:42,2023-02-10 12:18:08,1,14,1977,50,18,38,37,1,0.0091047040971168,17,0.0085988872028325,1,0.0005058168942842,2138,1.0814365199797673,118.77777777777776,9,6,2.7777777777777777,0,0.0,0.0,9,0.0045523520485584,25,22,1,18,0.72,26.52,26,0.013151239251390997
117,scikit-learn,AWinterman,2012-11-26 18:20:00,2013-01-24 21:31:50,-8,14,60,36,18,7,4,1,0.3,18,0.3,0,0.0,351,5.85,19.5,2,3,4.5,0,0.0,0.0,2,0.0333333333333333,2,0,0,1,0.5,23.5,2,0.03333333333333333
118,scikit-learn,davidgilbertson,2022-05-17 22:57:19,2023-07-03 09:49:01,10,19,412,536,18,9,16,1,0.0436893203883495,1,0.0024271844660194,17,0.0412621359223301,96,0.233009708737864,5.333333333333333,1,0,2.0,0,0.0,0.0,1,0.0024271844660194,18,0,0,18,1.0,0.6111111111111112,18,0.043689320388349516
119,scikit-learn,azihna,2021-02-06 08:14:10,2021-05-31 19:36:23,1,16,115,8,17,17,36,1,0.1478260869565217,17,0.1478260869565217,0,0.0,1979,17.208695652173912,116.41176470588236,2,4,2.5,0,0.0,0.0,2,0.017391304347826,20,1,0,18,0.9,5.4,20,0.17391304347826086
120,scikit-learn,osdf,2010-12-14 16:44:10,2012-10-14 12:23:37,2,22,670,42,17,6,9,1,0.0253731343283582,14,0.0208955223880597,3,0.0044776119402985,673,1.0044776119402985,39.588235294117645,0,0,0.0,0,0.0,0.0,0,0.0,2,1,0,1,0.5,49.5,2,0.0029850746268656717
121,scikit-learn,venkyyuvy,2019-08-13 05:41:00,2023-07-03 20:16:59,5,18,1421,14,17,46,36,1,0.011963406052076,16,0.0112596762843068,1,0.0007037297677691,983,0.6917663617171006,57.8235294117647,10,16,3.0,0,0.0,0.0,10,0.0070372976776917,19,33,2,17,0.8947368421052632,24.94736842105263,21,0.014778325123152709
122,scikit-learn,perimosocordiae,2014-01-24 20:40:17,2019-03-12 13:55:42,-5,14,1873,138,17,33,15,1,0.0090763481046449,16,0.0085424452749599,1,0.0005339028296849,198,0.1057127602776294,11.647058823529411,4,4,5.5,2,0.5,0.0010678056593699,6,0.0032034169781099,12,5,1,9,0.75,7.083333333333333,13,0.0069407367859049655
123,scikit-learn,davidmarek,2012-03-18 17:49:42,2012-05-11 12:24:28,2,12,54,43,17,10,13,1,0.3148148148148148,15,0.2777777777777778,2,0.037037037037037,624,11.555555555555555,36.70588235294117,0,4,0.0,2,0.5,0.037037037037037,2,0.037037037037037,3,2,0,2,0.6666666666666666,12.0,3,0.05555555555555555
124,scikit-learn,fabianp,2010-08-31 07:38:16,2019-08-26 00:17:53,2,10,3282,839,17,99,28,3,0.0051797684338817,8,0.0024375380865326,9,0.0027422303473491,3005,0.9156002437538088,176.76470588235293,49,64,3.591836734693877,1,0.015625,0.0003046922608165,50,0.0152346130408287,41,177,2,15,0.36585365853658536,15.658536585365853,43,0.013101767215112737
125,scikit-learn,naoyak,2016-08-05 16:04:01,2018-08-13 22:23:06,-7,4,739,17,17,29,127,3,0.0230040595399188,13,0.0175913396481732,4,0.0054127198917456,4999,6.7645466847090665,294.05882352941177,0,12,0.0,0,0.0,0.0,0,0.0,19,12,5,17,0.8947368421052632,12.473684210526315,24,0.03247631935047361
126,scikit-learn,smoitra87,2012-03-12 19:57:32,2012-04-08 15:26:08,-7,17,27,31,17,5,26,1,0.6296296296296297,17,0.6296296296296297,0,0.0,248,9.185185185185183,14.588235294117649,0,0,0.0,0,0.0,0.0,0,0.0,1,1,0,0,0.0,13.0,1,0.037037037037037035
127,scikit-learn,tjanez,2012-10-25 15:08:28,2013-04-14 23:17:30,1,11,172,44,17,12,26,3,0.0988372093023255,13,0.0755813953488372,4,0.0232558139534883,1537,8.936046511627907,90.41176470588236,6,3,7.166666666666667,0,0.0,0.0,6,0.0348837209302325,10,4,0,2,0.2,7.5,10,0.05813953488372093
128,scikit-learn,akshayah3,2014-09-19 03:37:34,2015-01-17 14:36:42,5,19,121,11,16,17,17,1,0.1322314049586777,16,0.1322314049586777,0,0.0,304,2.512396694214876,19.0,0,6,0.0,1,0.1666666666666666,0.0082644628099173,1,0.0082644628099173,10,1,0,4,0.4,26.2,10,0.08264462809917356
129,scikit-learn,baam25simo,2021-08-25 10:06:16,2021-10-25 08:45:11,2,11,61,0,16,8,16,1,0.2622950819672131,16,0.2622950819672131,0,0.0,463,7.590163934426229,28.9375,0,2,0.0,0,0.0,0.0,0,0.0,18,0,0,16,0.8888888888888888,1.8333333333333333,18,0.29508196721311475
130,scikit-learn,albertvillanova,2020-08-30 17:43:44,2021-04-08 21:21:20,2,16,222,325,16,33,98,1,0.072072072072072,13,0.0585585585585585,3,0.0135135135135135,2520,11.35135135135135,157.5,2,3,3.5,0,0.0,0.0,2,0.009009009009009,18,12,0,16,0.8888888888888888,4.777777777777778,18,0.08108108108108109
131,scikit-learn,s8wu,2014-09-01 15:58:09,2014-10-16 02:29:57,-4,21,45,0,16,5,46,4,0.3555555555555555,15,0.3333333333333333,1,0.0222222222222222,8520,189.3333333333333,532.5,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,99.0,1,0.022222222222222223
132,scikit-learn,massich,2017-04-11 14:40:50,2019-10-22 15:28:44,2,15,925,69,16,123,47,3,0.0172972972972972,14,0.0151351351351351,2,0.0021621621621621,2465,2.6648648648648647,154.0625,10,29,8.6,0,0.0,0.0,10,0.0108108108108108,31,172,16,16,0.5161290322580645,15.935483870967742,47,0.05081081081081081
133,scikit-learn,RMeli,2022-05-08 15:08:30,2022-05-16 15:15:14,1,15,9,160,15,6,56,1,1.6666666666666667,15,1.6666666666666667,0,0.0,1439,159.88888888888889,95.93333333333334,0,0,0.0,0,0.0,0.0,0,0.0,15,1,0,15,1.0,1.4666666666666666,15,1.6666666666666667
134,scikit-learn,sergeyf,2013-07-01 23:23:33,2019-09-09 20:47:56,-7,14,2261,60,15,133,19,1,0.0066342326404245,14,0.0061919504643962,1,0.0004422821760283,1748,0.773109243697479,116.53333333333332,3,43,19.33333333333333,0,0.0,0.0,3,0.0013268465280849,15,260,1,12,0.8,84.26666666666667,16,0.007076514816452897
135,scikit-learn,dalmia,2016-10-29 14:09:06,2017-10-17 15:12:27,5,3,354,457,15,46,44,1,0.0423728813559322,12,0.0338983050847457,3,0.0084745762711864,1253,3.5395480225988702,83.53333333333333,4,30,6.0,1,0.0333333333333333,0.0028248587570621,5,0.0141242937853107,31,16,7,15,0.4838709677419355,24.483870967741936,38,0.10734463276836158
136,scikit-learn,vighneshbirodkar,2015-08-24 23:52:40,2021-05-15 18:05:24,-4,14,2091,95,15,34,61,2,0.0071736011477761,15,0.0071736011477761,0,0.0,833,0.3983739837398374,55.53333333333333,2,15,11.5,1,0.0666666666666666,0.0004782400765184,3,0.0014347202295552,13,18,0,4,0.3076923076923077,44.92307692307692,13,0.006217120994739359
137,scikit-learn,kianelbo,2022-06-11 07:10:45,2023-09-11 18:04:38,4,17,458,27,14,12,25,1,0.0305676855895196,14,0.0305676855895196,0,0.0,878,1.9170305676855888,62.71428571428572,0,2,0.0,0,0.0,0.0,0,0.0,16,0,0,14,0.875,5.6875,16,0.034934497816593885
138,scikit-learn,awinml,2022-10-03 18:04:07,2023-05-06 10:43:57,5,19,215,52,14,15,19,1,0.0651162790697674,13,0.0604651162790697,1,0.0046511627906976,783,3.641860465116279,55.92857142857143,0,7,0.0,0,0.0,0.0,0,0.0,15,4,0,14,0.9333333333333333,13.2,15,0.06976744186046512
139,scikit-learn,themrmax,2016-09-05 04:45:57,2017-06-09 00:01:04,10,9,277,2,14,18,3,1,0.0505415162454873,12,0.0433212996389891,2,0.0072202166064981,181,0.6534296028880866,12.928571428571429,3,2,8.0,0,0.0,0.0,3,0.0108303249097472,7,0,0,5,0.7142857142857143,9.0,7,0.02527075812274368
140,scikit-learn,remyleone,2015-10-30 16:10:03,2016-02-22 08:18:27,1,17,115,156,14,13,92,3,0.1217391304347826,12,0.1043478260869565,2,0.017391304347826,9975,86.73913043478261,712.5,0,1,0.0,9,9.0,0.0782608695652174,9,0.0782608695652174,19,1,0,13,0.6842105263157895,6.2631578947368425,19,0.16521739130434782
141,scikit-learn,yamins81,2011-02-01 13:45:12,2011-02-07 15:50:05,-5,13,7,70,14,5,8,4,2.0,14,2.0,0,0.0,4366,623.7142857142857,311.85714285714283,0,0,0.0,0,0.0,0.0,0,0.0,4,0,0,0,0.0,3.0,4,0.5714285714285714
142,scikit-learn,sortofamudkip,2023-02-23 19:37:10,2023-04-04 10:08:41,1,11,40,4,13,5,6,1,0.325,13,0.325,0,0.0,241,6.025,18.53846153846154,0,1,0.0,0,0.0,0.0,0,0.0,14,0,0,13,0.9285714285714286,0.6428571428571429,14,0.35
143,scikit-learn,mathurinm,2017-03-01 16:19:23,2023-10-09 08:03:46,2,10,2413,83,13,40,15,1,0.0053874844591794,13,0.0053874844591794,0,0.0,236,0.0978035640281806,18.15384615384616,4,5,4.5,0,0.0,0.0,4,0.0016576875259013,13,7,4,13,1.0,6.153846153846154,17,0.007045171985080812
144,scikit-learn,kernc,2012-06-08 02:16:50,2022-05-06 13:03:01,2,0,3620,404,13,12,9,1,0.0035911602209944,11,0.0030386740331491,2,0.0005524861878453,247,0.068232044198895,19.0,1,0,5.0,0,0.0,0.0,1,0.0002762430939226,4,1,1,3,0.75,12.75,5,0.0013812154696132596
145,scikit-learn,DatenBiene,2020-01-28 17:51:11,2020-04-16 09:24:34,1,14,79,12,13,16,19,1,0.1645569620253164,13,0.1645569620253164,0,0.0,346,4.379746835443038,26.615384615384617,0,1,0.0,0,0.0,0.0,0,0.0,14,1,0,13,0.9285714285714286,4.642857142857143,14,0.17721518987341772
146,scikit-learn,tomMoral,2015-10-19 08:49:12,2023-01-09 16:40:28,2,10,2640,121,13,37,100,3,0.0049242424242424,12,0.0045454545454545,1,0.0003787878787878,4067,1.540530303030303,312.84615384615387,4,32,4.75,0,0.0,0.0,4,0.0015151515151515,7,20,10,7,1.0,51.0,17,0.006439393939393939
147,scikit-learn,rlmv,2013-02-05 07:00:57,2013-02-07 21:57:36,13,2,3,15,13,3,2,1,4.333333333333333,13,4.333333333333333,0,0.0,127,42.333333333333336,9.76923076923077,0,0,0.0,0,0.0,0.0,0,0.0,2,0,0,2,1.0,3.0,2,0.6666666666666666
148,scikit-learn,devashishd12,2015-12-11 21:16:47,2017-03-25 10:21:22,5,1,470,49,13,19,16,2,0.0276595744680851,9,0.0191489361702127,4,0.0085106382978723,239,0.5085106382978724,18.384615384615383,4,14,7.5,1,0.0714285714285714,0.002127659574468,5,0.0106382978723404,13,4,0,6,0.46153846153846156,17.692307692307693,13,0.027659574468085105
