Commit#,Author,Message,Time,Changed Files,Additions,Deletions,Parents,Number of Comments,Timezone
c8b3de2eebcae8b69754710ed7249b879b51eda1,tensorflower-gardener,"Merge pull request #16590 from haifeng-jin:applications

PiperOrigin-RevId: 451183519",2022-05-26 17:01:32,keras/applications/regnet.py keras/applications/efficientnet_v2.py keras/applications/efficientnet.py keras/applications/inception_resnet_v2.py keras/applications/convnext.py keras/applications/inception_v3.py keras/applications/vgg19.py keras/applications/nasnet.py keras/applications/mobilenet_v2.py keras/applications/resnet_rs.py keras/applications/vgg16.py keras/applications/mobilenet_v3.py,171,147,10a6338cbe0d63f6cfe0f2b08be119a151f7cbf0 2ba062a28b6c646e1a0a88d0e0d30aab3438c757,0,-7
10a6338cbe0d63f6cfe0f2b08be119a151f7cbf0,tensorflower-gardener,"Merge pull request #16596 from haifeng-jin:estimator

PiperOrigin-RevId: 451183341",2022-05-26 16:52:46,keras/estimator/__init__.py,55,51,91ae23fad2b16617e3dcd0848e341e8ae0fd8736 ba2b102dc6aadc84abe6906feef8737f9c989389,0,-7
91ae23fad2b16617e3dcd0848e341e8ae0fd8736,tensorflower-gardener,"Merge pull request #16595 from haifeng-jin:dtensor

PiperOrigin-RevId: 451182631",2022-05-26 16:49:34,keras/dtensor/initializers_test.py keras/dtensor/mnist_model_test.py keras/dtensor/layout_map_test.py keras/dtensor/lazy_variable.py keras/dtensor/layout_map.py keras/dtensor/test_util.py keras/dtensor/optimizers.py keras/dtensor/__init__.py keras/dtensor/utils.py,110,98,241b045190cf69bd6d5333ad681f235dbe031536 cf199f341bd2c179c1737dde75ec55d07422f69e,0,-7
241b045190cf69bd6d5333ad681f235dbe031536,tensorflower-gardener,"Merge pull request #16591 from haifeng-jin:datasets

PiperOrigin-RevId: 451182253",2022-05-26 16:49:20,keras/datasets/reuters.py keras/datasets/imdb.py,4,2,25cdbaa23b15b6e5bb0b236d3fc829b390389fd7 f9e81831af3129c1d176a619fe17ba3a8b165d38,0,-7
f9e81831af3129c1d176a619fe17ba3a8b165d38,tensorflower-gardener,"Merge pull request #16597 from haifeng-jin:feature_column

PiperOrigin-RevId: 451182059",2022-05-26 16:49:02,keras/feature_column/dense_features_v2_test.py keras/feature_column/dense_features_test.py keras/feature_column/sequence_feature_column.py keras/feature_column/sequence_feature_column_test.py keras/feature_column/dense_features_v2.py keras/feature_column/dense_features.py keras/feature_column/base_feature_layer.py,107,86,4de7403fc328522ff4a21161caaab4183b9750cf 6fafb567af4e4d9f42974d0b6c55b18bc03e17eb,0,-7
4de7403fc328522ff4a21161caaab4183b9750cf,tensorflower-gardener,"Merge pull request #16593 from haifeng-jin:benchmarks

PiperOrigin-RevId: 451181637",2022-05-26 16:45:20,keras/benchmarks/distribution_util.py keras/benchmarks/metrics_memory_benchmark_test.py keras/benchmarks/eager_microbenchmarks_test.py keras/benchmarks/benchmark_util.py keras/benchmarks/layer_benchmarks/run_xprof.py keras/benchmarks/optimizer_benchmarks_test.py keras/benchmarks/keras_examples_benchmarks/cifar10_cnn_benchmark_test.py keras/benchmarks/keras_examples_benchmarks/mnist_conv_custom_training_benchmark_test.py keras/benchmarks/keras_examples_benchmarks/text_classification_transformer_benchmark_test.py,55,40,abd966edd04fa20f08e31d147129c7ad81811c6b f9fb9b44cea161cea007a963aead676888281c6e,0,-7
abd966edd04fa20f08e31d147129c7ad81811c6b,tensorflower-gardener,"Merge pull request #16592 from haifeng-jin:api

PiperOrigin-RevId: 451181405",2022-05-26 16:44:58,keras/api/tests/api_compatibility_test.py,15,11,4cb8159165ca3738e18ce699fee8f7af829fc1f9 0b0ebefbdd7bd0ba964148c0b8d4ee9d53f9c380,0,-7
0b0ebefbdd7bd0ba964148c0b8d4ee9d53f9c380,tensorflower-gardener,"Merge pull request #16598 from haifeng-jin:initializers

PiperOrigin-RevId: 451181062",2022-05-26 16:41:34,keras/initializers/__init__.py keras/initializers/initializers_v2.py keras/initializers/initializers_v1.py keras/initializers/initializers_test.py,95,102,7f8efb9159a98acc0cee69201fc65fa85dff14e1 cefa783c3b017b7c012bb167d6d4034483e4676c,0,-7
7f8efb9159a98acc0cee69201fc65fa85dff14e1,tensorflower-gardener,"Merge pull request #16600 from haifeng-jin:legacy_tf_layers

PiperOrigin-RevId: 451181053",2022-05-26 16:38:19,keras/legacy_tf_layers/base.py keras/legacy_tf_layers/migration_utils_test.py keras/legacy_tf_layers/normalization.py keras/legacy_tf_layers/normalization_test.py keras/legacy_tf_layers/variable_scope_shim_test.py keras/legacy_tf_layers/pooling.py keras/legacy_tf_layers/core.py keras/legacy_tf_layers/core_test.py keras/legacy_tf_layers/convolutional.py keras/legacy_tf_layers/variable_scope_shim.py keras/legacy_tf_layers/convolutional_test.py keras/legacy_tf_layers/base_test.py keras/legacy_tf_layers/migration_utils.py,445,389,c4cd4c2b69080d493f57353ad825dd1766ac44d1 901f86ac1afee1d1a585037ebc4ac2b1e7e44a1c,0,-7
c4cd4c2b69080d493f57353ad825dd1766ac44d1,tensorflower-gardener,"Merge pull request #16599 from haifeng-jin:integration_test

PiperOrigin-RevId: 451180252",2022-05-26 16:33:57,keras/integration_test/mwms_multi_process_runner_test.py keras/integration_test/gradient_checkpoint_test.py keras/integration_test/custom_object_saving_test.py keras/integration_test/distributed_training_test.py keras/integration_test/forwardprop_test.py keras/integration_test/preprocessing_applied_in_model_test.py keras/integration_test/preprocessing_applied_in_dataset_creator_test.py keras/integration_test/function_test.py keras/integration_test/multi_worker_tutorial_test.py keras/integration_test/legacy_rnn_test.py,54,42,4f1d333ded256b0315cf02eee067d6fa902b748d 5c608183befd1d18c92368acbf50509ca1bb9b77,0,-7
84639bdd8722ec1687cf03e3fea081212a822669,lgeiger,Explicitely set `AutoShardPolicy.DATA` for `TensorLike` datasets,2022-05-26 15:23:42,keras/engine/data_adapter.py,6,0,5c608183befd1d18c92368acbf50509ca1bb9b77,0,1
355568a25e1bcb917bd7a2a2f99da7e902f7df2e,s22chan,"fix(v1):  avoid calling training_v1.Model.metrics during PREDICT

training_v1.Model.metrics adds about 10% overhead to my v1 model predictions.

During inference (with no callbacks), `make_logs` and `set_callback_parameters` is repeatedly called, which eventually calls a very expensive `_flatten_layers`.

This change only generates the metrics names when required.",2022-05-26 13:56:14,keras/engine/training_distributed_v1.py keras/callbacks.py keras/engine/training_arrays_v1.py keras/engine/training_generator_v1.py,21,10,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,-4
901f86ac1afee1d1a585037ebc4ac2b1e7e44a1c,haifeng-jin,resovle line-too-long in legacy-tf-layers,2022-05-26 07:49:14,keras/legacy_tf_layers/base.py keras/legacy_tf_layers/migration_utils_test.py keras/legacy_tf_layers/normalization.py keras/legacy_tf_layers/normalization_test.py keras/legacy_tf_layers/variable_scope_shim_test.py keras/legacy_tf_layers/pooling.py keras/legacy_tf_layers/core.py keras/legacy_tf_layers/core_test.py keras/legacy_tf_layers/convolutional.py keras/legacy_tf_layers/variable_scope_shim.py keras/legacy_tf_layers/convolutional_test.py keras/legacy_tf_layers/base_test.py keras/legacy_tf_layers/migration_utils.py,445,389,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
4f1d333ded256b0315cf02eee067d6fa902b748d,haifeng-jin,resolve line-too-long in integration_test,2022-05-26 06:24:48,keras/integration_test/mwms_multi_process_runner_test.py keras/integration_test/gradient_checkpoint_test.py keras/integration_test/custom_object_saving_test.py keras/integration_test/distributed_training_test.py keras/integration_test/forwardprop_test.py keras/integration_test/preprocessing_applied_in_model_test.py keras/integration_test/preprocessing_applied_in_dataset_creator_test.py keras/integration_test/function_test.py keras/integration_test/multi_worker_tutorial_test.py keras/integration_test/legacy_rnn_test.py,54,42,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
cefa783c3b017b7c012bb167d6d4034483e4676c,haifeng-jin,resolve line-too-long in initializers,2022-05-26 06:19:21,keras/initializers/__init__.py keras/initializers/initializers_v2.py keras/initializers/initializers_v1.py keras/initializers/initializers_test.py,95,102,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
6fafb567af4e4d9f42974d0b6c55b18bc03e17eb,haifeng-jin,resolve line-too-long in feature_column,2022-05-26 06:12:37,keras/feature_column/dense_features_v2_test.py keras/feature_column/dense_features_test.py keras/feature_column/sequence_feature_column.py keras/feature_column/sequence_feature_column_test.py keras/feature_column/dense_features_v2.py keras/feature_column/dense_features.py keras/feature_column/base_feature_layer.py,107,86,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
5c608183befd1d18c92368acbf50509ca1bb9b77,tensorflower-gardener,"Merge pull request #16594 from haifeng-jin:distribute

PiperOrigin-RevId: 451095041",2022-05-26 06:09:22,keras/distribute/keras_utils_test.py keras/distribute/dataset_creator_model_fit_test.py keras/distribute/multi_worker_test.py keras/distribute/optimizer_combinations.py keras/distribute/distributed_file_utils.py keras/distribute/keras_embedding_model_correctness_test.py keras/distribute/collective_all_reduce_strategy_test.py keras/distribute/keras_optimizer_v2_test.py keras/distribute/keras_correctness_test_base.py keras/distribute/worker_training_state.py keras/distribute/ctl_correctness_test.py keras/distribute/distributed_training_utils_v1.py keras/distribute/saved_model_test_base.py keras/distribute/sharded_variable_test.py keras/distribute/parameter_server_evaluation_test.py keras/distribute/distribute_coordinator_utils.py keras/distribute/sidecar_evaluator.py keras/distribute/keras_premade_models_test.py keras/distribute/mirrored_variable_test.py keras/distribute/keras_metrics_test.py keras/distribute/sidecar_evaluator_test.py keras/distribute/keras_dnn_correctness_test.py keras/distribute/custom_training_loop_models_test.py keras/distribute/minimize_loss_test.py keras/distribute/custom_training_loop_metrics_test.py keras/distribute/multi_worker_testing_utils.py keras/distribute/saved_model_save_load_test.py keras/distribute/multi_worker_callback_tf2_test.py keras/distribute/test_example.py keras/distribute/distribute_strategy_test.py,647,550,89b68dff4100e3ccaa575e7e921762500fb839d1 b1105dca17670dcac229271e63d5073fe445b84c,0,-7
ba2b102dc6aadc84abe6906feef8737f9c989389,haifeng-jin,resolve line-too-long in estimator,2022-05-26 06:04:47,keras/estimator/__init__.py,55,51,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
cf199f341bd2c179c1737dde75ec55d07422f69e,haifeng-jin,resolve line-too-long in dtensor,2022-05-26 05:58:56,keras/dtensor/initializers_test.py keras/dtensor/mnist_model_test.py keras/dtensor/layout_map_test.py keras/dtensor/lazy_variable.py keras/dtensor/layout_map.py keras/dtensor/test_util.py keras/dtensor/optimizers.py keras/dtensor/__init__.py keras/dtensor/utils.py,110,98,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
b1105dca17670dcac229271e63d5073fe445b84c,haifeng-jin,resolve line-too-long in distribute,2022-05-26 05:50:38,keras/distribute/keras_utils_test.py keras/distribute/dataset_creator_model_fit_test.py keras/distribute/multi_worker_test.py keras/distribute/optimizer_combinations.py keras/distribute/distributed_file_utils.py keras/distribute/keras_embedding_model_correctness_test.py keras/distribute/collective_all_reduce_strategy_test.py keras/distribute/keras_optimizer_v2_test.py keras/distribute/keras_correctness_test_base.py keras/distribute/worker_training_state.py keras/distribute/ctl_correctness_test.py keras/distribute/distributed_training_utils_v1.py keras/distribute/saved_model_test_base.py keras/distribute/sharded_variable_test.py keras/distribute/parameter_server_evaluation_test.py keras/distribute/distribute_coordinator_utils.py keras/distribute/sidecar_evaluator.py keras/distribute/keras_premade_models_test.py keras/distribute/mirrored_variable_test.py keras/distribute/keras_metrics_test.py keras/distribute/sidecar_evaluator_test.py keras/distribute/keras_dnn_correctness_test.py keras/distribute/custom_training_loop_models_test.py keras/distribute/minimize_loss_test.py keras/distribute/custom_training_loop_metrics_test.py keras/distribute/multi_worker_testing_utils.py keras/distribute/saved_model_save_load_test.py keras/distribute/multi_worker_callback_tf2_test.py keras/distribute/test_example.py keras/distribute/distribute_strategy_test.py,647,550,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
f9fb9b44cea161cea007a963aead676888281c6e,haifeng-jin,resolve line-too-long in benchmarks,2022-05-26 05:14:44,keras/benchmarks/distribution_util.py keras/benchmarks/metrics_memory_benchmark_test.py keras/benchmarks/eager_microbenchmarks_test.py keras/benchmarks/benchmark_util.py keras/benchmarks/layer_benchmarks/run_xprof.py keras/benchmarks/optimizer_benchmarks_test.py keras/benchmarks/keras_examples_benchmarks/cifar10_cnn_benchmark_test.py keras/benchmarks/keras_examples_benchmarks/mnist_conv_custom_training_benchmark_test.py keras/benchmarks/keras_examples_benchmarks/text_classification_transformer_benchmark_test.py,55,40,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
4cb8159165ca3738e18ce699fee8f7af829fc1f9,haifeng-jin,resolve line-too-long in api,2022-05-26 05:10:28,keras/api/tests/api_compatibility_test.py,15,11,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
25cdbaa23b15b6e5bb0b236d3fc829b390389fd7,haifeng-jin,resolve line-too-long in datasets,2022-05-26 05:07:41,keras/datasets/reuters.py keras/datasets/imdb.py,4,2,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
2ba062a28b6c646e1a0a88d0e0d30aab3438c757,haifeng-jin,resolve line-too-long in applications,2022-05-26 05:02:41,keras/applications/regnet.py keras/applications/efficientnet_v2.py keras/applications/efficientnet.py keras/applications/inception_resnet_v2.py keras/applications/convnext.py keras/applications/inception_v3.py keras/applications/vgg19.py keras/applications/nasnet.py keras/applications/mobilenet_v2.py keras/applications/resnet_rs.py keras/applications/vgg16.py keras/applications/mobilenet_v3.py,171,147,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
89b68dff4100e3ccaa575e7e921762500fb839d1,tensorflower-gardener,"Merge pull request #16587 from haifeng-jin:optimizers

PiperOrigin-RevId: 451087084",2022-05-26 04:58:35,keras/optimizers/optimizer_v2/gradient_descent_test.py keras/optimizers/optimizer_v2/gradient_descent.py keras/optimizers/optimizer_experimental/adamax.py keras/optimizers/__init__.py keras/optimizers/optimizer_experimental/optimizer_pss_test.py keras/optimizers/optimizer_v2/adadelta.py keras/optimizers/optimizer_v2/ftrl.py keras/optimizers/optimizer_v2/rmsprop.py keras/optimizers/optimizer_v2/adam_test.py keras/optimizers/optimizer_v2/adagrad.py keras/optimizers/legacy_learning_rate_decay.py keras/optimizers/optimizer_experimental/ftrl.py keras/optimizers/optimizer_experimental/adadelta.py keras/optimizers/optimizer_v2/rmsprop_test.py keras/optimizers/optimizer_experimental/optimizer_test.py keras/optimizers/optimizer_v2/adam.py keras/optimizers/schedules/learning_rate_schedule.py keras/optimizers/optimizer_v2/adamax_test.py keras/optimizers/optimizer_v2/utils.py keras/optimizers/optimizer_v2/optimizer_v2_test.py keras/optimizers/optimizer_v1.py keras/optimizers/optimizer_v2/ftrl_test.py keras/optimizers/optimizer_v2/optimizer_v2.py keras/optimizers/optimizer_experimental/sgd.py keras/optimizers/optimizer_v2/nadam.py keras/optimizers/optimizer_experimental/adamw.py keras/optimizers/optimizer_experimental/optimizer.py keras/optimizers/optimizer_v2/adadelta_test.py,594,522,406774b60ac6b505ae9bf7e8728b00a1523ad4a3 b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,-7
406774b60ac6b505ae9bf7e8728b00a1523ad4a3,haifeng-jin,resolve line-too-long in optimizer,2022-05-25 22:18:18,keras/optimizers/optimizer_v2/gradient_descent_test.py keras/optimizers/optimizer_v2/gradient_descent.py keras/optimizers/optimizer_experimental/adamax.py keras/optimizers/__init__.py keras/optimizers/optimizer_experimental/optimizer_pss_test.py keras/optimizers/optimizer_v2/adadelta.py keras/optimizers/optimizer_v2/ftrl.py keras/optimizers/optimizer_v2/rmsprop.py keras/optimizers/optimizer_v2/adam_test.py keras/optimizers/optimizer_v2/adagrad.py keras/optimizers/legacy_learning_rate_decay.py keras/optimizers/optimizer_experimental/ftrl.py keras/optimizers/optimizer_experimental/adadelta.py keras/optimizers/optimizer_v2/rmsprop_test.py keras/optimizers/optimizer_experimental/optimizer_test.py keras/optimizers/optimizer_v2/adam.py keras/optimizers/schedules/learning_rate_schedule.py keras/optimizers/optimizer_v2/adamax_test.py keras/optimizers/optimizer_v2/utils.py keras/optimizers/optimizer_v2/optimizer_v2_test.py keras/optimizers/optimizer_v1.py keras/optimizers/optimizer_v2/ftrl_test.py keras/optimizers/optimizer_v2/optimizer_v2.py keras/optimizers/optimizer_experimental/sgd.py keras/optimizers/optimizer_v2/nadam.py keras/optimizers/optimizer_experimental/adamw.py keras/optimizers/optimizer_experimental/optimizer.py keras/optimizers/optimizer_v2/adadelta_test.py,594,522,b8c48898a3f316dda43231a39c21fc4a61aed3b1,0,0
